code,LAU_NAME,dist_km,neighbour,band,pop,fuel,large_food,non_food,small_food,est24,emp24,emp12,est12,emp24_big,tobacconists
02115,Braye-en-Laonnois,71.11918658030334,Belgium,50–75,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02116,Braye-en-Thiérache,26.89066828594125,Belgium,20–30,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02117,Bray-Saint-Christophe,71.40575971640158,Belgium,50–75,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02118,Braye,82.69039415994148,Belgium,75–100,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02119,Brécy,106.46692623815271,Belgium,,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02120,Brenelle,80.18819410887542,Belgium,75–100,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02121,Breny,105.19808896441535,Belgium,,210.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02122,Brie,63.52932187248284,Belgium,50–75,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02123,Brissay-Choigny,60.05754926317183,Belgium,50–75,296.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02124,Brissy-Hamégicourt,59.40508280094053,Belgium,50–75,653.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02125,Brumetz,120.05154784505936,Belgium,,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02126,Brunehamel,20.76148685925886,Belgium,20–30,463.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,1.0,0.0,1.0
02127,Bruyères-sur-Fère,99.93314871202503,Belgium,75–100,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02128,Bruyères-et-Montbérault,61.35051071071352,Belgium,50–75,1411.0,1.0,1.0,2.0,2.0,4.0,15.0,9.0,3.0,0.0,1.0
02129,Bruys,89.53367351864617,Belgium,75–100,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02130,Bucilly,12.47511192603544,Belgium,10–20,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02131,Bucy-le-Long,84.84449893834662,Belgium,75–100,1947.0,0.0,0.0,0.0,2.0,3.0,7.0,9.0,2.0,0.0,1.0
02132,Bucy-lès-Cerny,64.17690221780683,Belgium,50–75,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02517,Montigny-sur-Crécy,49.4458594989882,Belgium,30–50,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02518,Montlevon,121.58529212321542,Belgium,,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02519,Montloué,33.80753729236424,Belgium,30–50,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02520,Mont-Notre-Dame,85.88110714628611,Belgium,75–100,751.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02521,Montreuil-aux-Lions,126.29629446578969,Belgium,,1305.0,0.0,0.0,0.0,3.0,1.0,5.0,9.0,1.0,0.0,1.0
02522,Mont-Saint-Jean,17.877024299103326,Belgium,10–20,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02523,Mont-Saint-Martin,85.70755209053424,Belgium,75–100,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02524,Mont-Saint-Père,109.87183890303103,Belgium,,684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02525,Morcourt,54.34178331371017,Belgium,50–75,544.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
02526,Morgny-en-Thiérache,23.791333157938404,Belgium,20–30,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02527,Morsain,89.6520053971758,Belgium,75–100,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02528,Mortefontaine,104.37468667151272,Belgium,,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02529,Mortiers,46.89269979427837,Belgium,30–50,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02530,Moulins,70.20155356557463,Belgium,50–75,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02531,Moussy-Verneuil,72.40403957734948,Belgium,50–75,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02532,Moÿ-de-l'Aisne,62.111437398994056,Belgium,50–75,994.0,0.0,0.0,0.0,3.0,3.0,9.0,13.0,4.0,0.0,1.0
02533,Muret-et-Crouttes,93.29324409189434,Belgium,75–100,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02534,Muscourt,73.81444809687,Belgium,50–75,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02535,Nampcelles-la-Cour,24.463147308448768,Belgium,20–30,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02536,Nampteuil-sous-Muret,90.24498988135905,Belgium,75–100,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02537,Nanteuil-la-Fosse,78.57321523037879,Belgium,75–100,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02538,Nanteuil-Notre-Dame,102.25900704615837,Belgium,,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02539,Nauroy,50.79018185171849,Belgium,50–75,659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02540,Nesles-la-Montagne,119.10561251457008,Belgium,,1189.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
02541,Neufchâtel-sur-Aisne,58.890625758955494,Belgium,50–75,424.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0
02542,Neuflieux,81.08465602113964,Belgium,75–100,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02543,Neuilly-Saint-Front,110.31619618237494,Belgium,,1943.0,1.0,1.0,2.0,1.0,2.0,23.0,16.0,4.0,18.0,1.0
03163,Mariol,191.49639625692149,Switzerland,,679.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
03164,Le Mayet-d'École,209.89453750131256,Switzerland,,304.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
03165,Le Mayet-de-Montagne,178.76306881424037,Switzerland,,1383.0,1.0,1.0,6.0,10.0,9.0,60.0,56.0,9.0,25.0,1.0
03166,Mazerier,214.58656687305603,Switzerland,,317.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03167,Mazirat,262.8163300378423,Switzerland,,273.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03168,Meaulne-Vitray,259.27189871270804,Switzerland,,906.0,0.0,0.0,3.0,3.0,2.0,2.0,5.0,2.0,0.0,1.0
03169,Meillard,211.95965165808028,Switzerland,,303.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
03170,Meillers,223.3863591156372,Switzerland,,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03171,Mercy,190.41291625950208,Switzerland,,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03172,Mesples,278.6661304551437,Switzerland,,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03040,Bressolles,209.437545984153,Switzerland,,1143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03041,Le Brethon,253.3510133983831,Switzerland,,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03042,Le Breuil,176.90204900021806,Switzerland,,524.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
03043,Broût-Vernet,206.36055956128433,Switzerland,,1217.0,1.0,0.0,1.0,3.0,3.0,12.0,9.0,3.0,0.0,1.0
03044,Brugheas,200.57157204163067,Switzerland,,1564.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
03045,Busset,189.25776177686535,Switzerland,,850.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
03046,Buxières-les-Mines,234.47287148004173,Switzerland,,994.0,0.0,0.0,0.0,2.0,2.0,3.0,6.0,2.0,0.0,0.0
02133,Bucy-lès-Pierrepont,40.30088745569035,Belgium,30–50,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02134,Buire,9.791091921179301,Belgium,0–10,795.0,0.0,1.0,2.0,0.0,5.0,129.0,125.0,5.0,123.0,0.0
02135,Buironfosse,22.10836132474877,Belgium,20–30,1122.0,1.0,0.0,2.0,1.0,2.0,9.0,3.0,1.0,0.0,1.0
02136,Burelles,28.560002106987763,Belgium,20–30,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02137,Bussiares,119.09625805127277,Belgium,,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02138,Buzancy,93.8029030309605,Belgium,75–100,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02139,Caillouël-Crépigny,83.69079360504757,Belgium,75–100,459.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
02140,Camelin,88.13368275950667,Belgium,75–100,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02141,La Capelle,15.911206418017322,Belgium,10–20,1745.0,1.0,1.0,2.0,4.0,4.0,37.0,45.0,6.0,23.0,2.0
02142,Castres,64.65906813525847,Belgium,50–75,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02143,Le Catelet,47.367463448821425,Belgium,30–50,186.0,0.0,0.0,0.0,1.0,2.0,12.0,13.0,2.0,0.0,1.0
02144,Caulaincourt,65.0260211141733,Belgium,50–75,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02145,Caumont,78.92041467500155,Belgium,75–100,547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02146,Celles-lès-Condé,113.98065299743939,Belgium,,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02148,Celles-sur-Aisne,79.23777153701943,Belgium,75–100,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02149,Cerizy,63.32922288191473,Belgium,50–75,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02150,Cerny-en-Laonnois,67.45043306455341,Belgium,50–75,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02151,Cerny-lès-Bucy,61.5896469759392,Belgium,50–75,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02152,Cerseuil,85.32365695750326,Belgium,75–100,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02153,Cessières-Suzy,66.8597690319394,Belgium,50–75,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02154,Chacrise,93.07619771203436,Belgium,75–100,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02155,Chaillevois,68.47433998989514,Belgium,50–75,201.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02156,Chalandry,49.59587947709175,Belgium,30–50,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02157,Chambry,54.004268125207446,Belgium,50–75,827.0,1.0,1.0,18.0,8.0,25.0,175.0,423.0,22.0,5.0,1.0
02158,Chamouille,65.72561559600909,Belgium,50–75,272.0,0.0,0.0,1.0,1.0,1.0,2.0,13.0,2.0,0.0,0.0
02159,Champs,79.87721448973993,Belgium,75–100,313.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02160,Chaourse,31.936275712871804,Belgium,30–50,495.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02162,La Chapelle-sur-Chézy,126.72786412350736,Belgium,,301.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
02544,Neuve-Maison,9.43518759105479,Belgium,0–10,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02545,La Neuville-Bosmont,36.55299252732089,Belgium,30–50,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02546,La Neuville-en-Beine,78.4547074379774,Belgium,75–100,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02547,La Neuville-Housset,36.0530775116516,Belgium,30–50,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02548,La Neuville-lès-Dorengt,31.886259179191615,Belgium,30–50,394.0,1.0,1.0,0.0,1.0,1.0,14.0,0.0,0.0,14.0,0.0
02549,Neuville-Saint-Amand,60.207624844019236,Belgium,50–75,848.0,1.0,0.0,1.0,0.0,2.0,88.0,6.0,1.0,0.0,0.0
02550,Neuville-sur-Ailette,64.68313377808956,Belgium,50–75,121.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02551,Neuville-sur-Margival,79.20966878081798,Belgium,75–100,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02552,Neuvillette,49.998617754793806,Belgium,30–50,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02553,Nizy-le-Comte,43.81282586259521,Belgium,30–50,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02554,Nogentel,119.19373109665038,Belgium,,1106.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02555,Nogent-l'Artaud,128.633183776805,Belgium,,2134.0,0.0,0.0,1.0,2.0,3.0,16.0,6.0,3.0,0.0,1.0
02556,Noircourt,32.46333692005553,Belgium,30–50,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02557,Noroy-sur-Ourcq,109.31943276742146,Belgium,,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02558,Le Nouvion-en-Thiérache,23.63368848731929,Belgium,20–30,2468.0,1.0,3.0,12.0,5.0,9.0,67.0,59.0,10.0,44.0,2.0
02559,Nouvion-et-Catillon,54.97191108651623,Belgium,50–75,527.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,1.0
02560,Nouvion-le-Comte,57.47831836679777,Belgium,50–75,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02561,Nouvion-le-Vineux,64.90700865705557,Belgium,50–75,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02562,Nouvron-Vingré,91.75636253016779,Belgium,75–100,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02563,Noyales,44.01571975692879,Belgium,30–50,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02564,Bernoy-le-Château,94.78615759459956,Belgium,75–100,825.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
02565,Œuilly,72.74254347200556,Belgium,50–75,293.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02566,Ognes,79.55705450891384,Belgium,75–100,1109.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0
02567,Ohis,11.291223223163525,Belgium,10–20,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02568,Oigny-en-Valois,112.49509150171089,Belgium,,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03173,Molinet,160.21374090290954,Switzerland,,1104.0,0.0,0.0,3.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0
03174,Molles,184.90556330633044,Switzerland,,904.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0
03175,Monestier,220.86864622155684,Switzerland,,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03176,Monétay-sur-Allier,207.62141178756397,Switzerland,,536.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03177,Monétay-sur-Loire,167.41856727698416,Switzerland,,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03178,Montaiguët-en-Forez,165.52682158296096,Switzerland,,280.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
03179,Montaigu-le-Blin,189.05698334214847,Switzerland,,300.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0
03180,Montbeugny,195.01915853049013,Switzerland,,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
03047,La Celle,246.06326008244363,Switzerland,,398.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
03048,Cérilly,246.89714772040622,Switzerland,,1316.0,1.0,1.0,2.0,2.0,3.0,15.0,19.0,5.0,8.0,1.0
03049,Cesset,213.37158494736636,Switzerland,,430.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
03050,La Chabanne,171.04485936228988,Switzerland,,169.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
03051,Chambérat,273.99487919518,Switzerland,,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03052,Chamblet,251.1192457880623,Switzerland,,1074.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
03053,Chantelle,216.02721567104064,Switzerland,,1131.0,0.0,0.0,6.0,4.0,5.0,14.0,24.0,5.0,0.0,1.0
03054,Chapeau,191.76421995529506,Switzerland,,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03055,La Chapelaude,267.089748165615,Switzerland,,938.0,0.0,0.0,0.0,3.0,2.0,6.0,8.0,2.0,0.0,1.0
02163,Charly-sur-Marne,126.76570689003472,Belgium,,2594.0,1.0,2.0,3.0,4.0,6.0,81.0,95.0,8.0,65.0,1.0
02164,Le Charmel,104.74908091945413,Belgium,,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02165,Charmes,65.43297830297047,Belgium,50–75,1568.0,0.0,1.0,2.0,4.0,2.0,4.0,10.0,2.0,0.0,0.0
02166,Chartèves,108.05262451913747,Belgium,,361.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
02167,Chassemy,80.89594025302188,Belgium,75–100,895.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0
02168,Château-Thierry,115.97809754013097,Belgium,,15097.0,4.0,5.0,71.0,44.0,91.0,889.0,991.0,105.0,413.0,6.0
02169,Châtillon-lès-Sons,39.15905580085844,Belgium,30–50,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02170,Châtillon-sur-Oise,55.98469364350374,Belgium,50–75,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02171,Chaudardes,68.82442088324045,Belgium,50–75,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02172,Chaudun,98.03656103256307,Belgium,75–100,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02173,Chauny,77.1250957452886,Belgium,75–100,11596.0,1.0,5.0,60.0,29.0,63.0,440.0,444.0,78.0,165.0,9.0
02174,Chavignon,71.29584788618827,Belgium,50–75,859.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0
02175,Chavigny,85.98556144912239,Belgium,75–100,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02176,Chavonne,76.18392003450863,Belgium,75–100,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02177,Chérêt,60.89384082695879,Belgium,50–75,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02178,Chermizy-Ailles,63.841734033271194,Belgium,50–75,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02179,Chéry-Chartreuve,88.76495548382998,Belgium,75–100,378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02180,Chéry-lès-Pouilly,54.03067919715866,Belgium,50–75,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02181,Chéry-lès-Rozoy,26.492576090887688,Belgium,20–30,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02182,Chevennes,33.85659703106372,Belgium,30–50,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02183,Chevregny,69.08400412465596,Belgium,50–75,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
02184,Chevresis-Monceau,47.257225545830856,Belgium,30–50,329.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
02185,Chézy-en-Orxois,117.90892590277222,Belgium,,389.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
02186,Chézy-sur-Marne,122.34282636149484,Belgium,,1296.0,0.0,0.0,0.0,4.0,3.0,8.0,10.0,3.0,0.0,1.0
02569,Oisy,31.37672485199195,Belgium,30–50,438.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0
02570,Ollezy,75.99310220519384,Belgium,75–100,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02571,Omissy,55.6945178316181,Belgium,50–75,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02572,Orainville,65.78841628934846,Belgium,50–75,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02573,Orgeval,61.458828603264166,Belgium,50–75,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02574,Origny-en-Thiérache,14.044396542515482,Belgium,10–20,1354.0,0.0,0.0,1.0,4.0,2.0,6.0,3.0,2.0,0.0,1.0
02575,Origny-Sainte-Benoite,46.8869341929072,Belgium,30–50,1587.0,1.0,1.0,1.0,3.0,4.0,17.0,21.0,6.0,4.0,1.0
02576,Osly-Courtil,91.59015874320428,Belgium,75–100,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02577,Ostel,73.70146807819896,Belgium,50–75,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02578,Oulches-la-Vallée-Foulon,66.91796526861584,Belgium,50–75,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02579,Oulchy-la-Ville,103.71155154582542,Belgium,,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02580,Oulchy-le-Château,101.80932774505686,Belgium,,785.0,0.0,1.0,0.0,2.0,3.0,10.0,9.0,3.0,4.0,1.0
02581,Paars,81.54052159868422,Belgium,75–100,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02582,Paissy,68.78854354862658,Belgium,50–75,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02583,Pancy-Courtecon,67.1785043711944,Belgium,50–75,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02584,Papleux,18.315900914028457,Belgium,10–20,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02585,Parcy-et-Tigny,98.46002850473006,Belgium,75–100,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02586,Parfondeval,23.762904884126797,Belgium,20–30,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02587,Parfondru,57.82669645662123,Belgium,50–75,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02588,Pargnan,71.8630330526105,Belgium,50–75,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02589,Pargny-Filain,72.03568035760715,Belgium,50–75,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02590,Pargny-la-Dhuys,120.03494280848368,Belgium,,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02591,Pargny-les-Bois,46.69906007108777,Belgium,30–50,142.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02592,Parpeville,45.77902631641981,Belgium,30–50,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02593,Pasly,88.35728580241575,Belgium,75–100,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02594,Passy-en-Valois,114.13249579285026,Belgium,,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02595,Passy-sur-Marne,108.55853606180193,Belgium,,139.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
02596,Pavant,129.35365061652723,Belgium,,745.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
03181,Montcombroux-les-Mines,173.5627500673995,Switzerland,,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03182,Monteignet-sur-l'Andelot,209.54863046608733,Switzerland,,266.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
03183,Le Montet,225.5814316249399,Switzerland,,472.0,0.0,0.0,3.0,3.0,3.0,5.0,3.0,2.0,0.0,1.0
03184,Montilly,215.3058972884752,Switzerland,,488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03185,Montluçon,260.3884711847004,Switzerland,,33147.0,7.0,11.0,196.0,71.0,204.0,1291.0,1491.0,250.0,380.0,24.0
03186,Montmarault,232.6275099691217,Switzerland,,1525.0,2.0,1.0,4.0,7.0,7.0,47.0,58.0,11.0,24.0,2.0
03187,Montoldre,195.1067475466164,Switzerland,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03188,Montord,210.74583880942131,Switzerland,,211.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03189,Montvicq,243.04231817992792,Switzerland,,692.0,0.0,0.0,0.0,1.0,1.0,9.0,11.0,2.0,0.0,0.0
